isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_category,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
9780226301198,0226301192,"Love, Sex & Tragedy",Simon Goldhill,History,http://books.google.com/books/content?id=31udHwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A noted classicist offers a survey of the Greek and Roman roots of everything from hard bodies to political systems, tracing follies and philosophical questions through the centuries to the birthplace of Western civilization.",2005.0,3.76,345.0,120.0,"Love, Sex & Tragedy: How the Ancient World Shapes Our Lives","9780226301198 A noted classicist offers a survey of the Greek and Roman roots of everything from hard bodies to political systems, tracing follies and philosophical questions through the centuries to the birthplace of Western civilization.",Nonfiction,0.006278354208916426,0.0006561882910318673,0.0007856678566895425,0.0061028324998915195,0.07618317008018494,0.0007134393090382218,0.006616031751036644,0.0033875289373099804,0.0006128285313025117,0.0032436130568385124,0.004603583365678787,0.0010662426939234138,0.0003760230029001832,0.0008654394769109786,0.0005134032689966261,0.0007946175755932927,0.00019790284568443894,0.0007198906387202442,0.0005742377834394574,0.0002373296010773629,0.003561172168701887,0.0003182904329150915,0.030391639098525047,0.0004119219083804637,0.0002763130178209394,0.00098350178450346,0.0009696910274215043,0.9012337327003479
9780226307657,0226307654,Greek tragedies,Sophocles;Aeschylus;Euripides,Drama,http://books.google.com/books/content?id=EiHQwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Grene and Lattimore edition of the Greek tragedies has been among the most widely acclaimed and successful publications of the University of Chicago Press. On the occasion of the Centennial of the University of Chicago and its Press, we take pleasure in reissuing this complete work in a handsome four-volume slipcased edition as well as in redesigned versions of the familiar paperbacks. For the Centennial Edition two of the original translations have been replaced. In the original publication David Grene translated only one of the three Theban plays, Oedipus the King. Now he has added his own translations of the remaining two, Oedipus at Colonus and Antigone, thus bringing a new unity of tone and style to this group. Grene has also revised his earlier translation of Prometheus Bound and rendered some of the former prose sections in verse. These new translations replace the originals included in the paperback volumes Sophocles I (which contains all three Theban plays), Aeschylus II, Greek Tragedies, Volume I, and Greek Tragedies, Volume III, all of which are now being published in second editions. All other volumes contain the translations of the tragedies of Aeschylus, Sophocles, and Euripides for the most part from the original versions first published in the 1940s and 1950s. These translations have been the choice of generations of teachers and students, selling in the past forty years over three million copies.",1992.0,4.14,472.0,33.0,Greek tragedies,"9780226307657 The Grene and Lattimore edition of the Greek tragedies has been among the most widely acclaimed and successful publications of the University of Chicago Press. On the occasion of the Centennial of the University of Chicago and its Press, we take pleasure in reissuing this complete work in a handsome four-volume slipcased edition as well as in redesigned versions of the familiar paperbacks. For the Centennial Edition two of the original translations have been replaced. In the original publication David Grene translated only one of the three Theban plays, Oedipus the King. Now he has added his own translations of the remaining two, Oedipus at Colonus and Antigone, thus bringing a new unity of tone and style to this group. Grene has also revised his earlier translation of Prometheus Bound and rendered some of the former prose sections in verse. These new translations replace the originals included in the paperback volumes Sophocles I (which contains all three Theban plays), Aeschylus II, Greek Tragedies, Volume I, and Greek Tragedies, Volume III, all of which are now being published in second editions. All other volumes contain the translations of the tragedies of Aeschylus, Sophocles, and Euripides for the most part from the original versions first published in the 1940s and 1950s. These translations have been the choice of generations of teachers and students, selling in the past forty years over three million copies.",Fiction,0.661411702632904,0.004353555850684643,0.0014829389983788133,0.008676933124661446,0.5159991979598999,0.005359960254281759,0.007380588445812464,0.0010915310122072697,0.0024782430846244097,0.00812087394297123,0.011001739650964737,0.0017268559895455837,0.0012659711064770818,0.06153266131877899,0.001250924775376916,0.05175894498825073,0.0013292289804667234,0.48451244831085205,0.0029860155191272497,0.0011423483956605196,0.01156307477504015,0.03114802949130535,0.12526898086071014,0.033088862895965576,0.0006144655053503811,0.002823133720085025,0.0033395166974514723,0.9343542456626892
9780226307664,0226307662,The Complete Greek Tragedies: Euripides,Aeschylus;Sophocles;Euripides,Drama,http://books.google.com/books/content?id=QgdZ0cwlaSIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Grene and Lattimore edition of the Greek tragedies has been among the most widely acclaimed and successful publications of the University of Chicago Press. On the occasion of the Centennial of the University of Chicago and its Press, we take pleasure in reissuing this complete work in a handsome four-volume slipcased edition as well as in redesigned versions of the familiar paperbacks. For the Centennial Edition two of the original translations have been replaced. In the original publication David Grene translated only one of the three Theban plays, Oedipus the King. Now he has added his own translations of the remaining two, Oedipus at Colonus and Antigone, thus bringing a new unity of tone and style to this group. Grene has also revised his earlier translation of Prometheus Bound and rendered some of the former prose sections in verse. These new translations replace the originals included in the paperback volumes Sophocles I (which contains all three Theban plays), Aeschylus II, Greek Tragedies, Volume I, and Greek Tragedies, Volume III, all of which are now being published in second editions. All other volumes contain the translations of the tragedies of Aeschylus, Sophocles, and Euripides for the most part from the original versions first published in the 1940s and 1950s. These translations have been the choice of generations of teachers and students, selling in the past forty years over three million copies.",1992.0,4.48,672.0,46.0,The Complete Greek Tragedies: Euripides,"9780226307664 The Grene and Lattimore edition of the Greek tragedies has been among the most widely acclaimed and successful publications of the University of Chicago Press. On the occasion of the Centennial of the University of Chicago and its Press, we take pleasure in reissuing this complete work in a handsome four-volume slipcased edition as well as in redesigned versions of the familiar paperbacks. For the Centennial Edition two of the original translations have been replaced. In the original publication David Grene translated only one of the three Theban plays, Oedipus the King. Now he has added his own translations of the remaining two, Oedipus at Colonus and Antigone, thus bringing a new unity of tone and style to this group. Grene has also revised his earlier translation of Prometheus Bound and rendered some of the former prose sections in verse. These new translations replace the originals included in the paperback volumes Sophocles I (which contains all three Theban plays), Aeschylus II, Greek Tragedies, Volume I, and Greek Tragedies, Volume III, all of which are now being published in second editions. All other volumes contain the translations of the tragedies of Aeschylus, Sophocles, and Euripides for the most part from the original versions first published in the 1940s and 1950s. These translations have been the choice of generations of teachers and students, selling in the past forty years over three million copies.",Fiction,0.661411702632904,0.004353555850684643,0.0014829389983788133,0.008676933124661446,0.5159991979598999,0.005359960254281759,0.007380588445812464,0.0010915310122072697,0.0024782430846244097,0.00812087394297123,0.011001739650964737,0.0017268559895455837,0.0012659711064770818,0.06153266131877899,0.001250924775376916,0.05175894498825073,0.0013292289804667234,0.48451244831085205,0.0029860155191272497,0.0011423483956605196,0.01156307477504015,0.03114802949130535,0.12526898086071014,0.033088862895965576,0.0006144655053503811,0.002823133720085025,0.0033395166974514723,0.9343542456626892
9780226307787,0226307786,Oresteia,Esquilo;Aeschylus,Erinyes (Greek mythology),http://books.google.com/books/content?id=ACSXuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A brief discussion of the life of Aeschylus and the structure of early tragedy accompanies a translation of the three plays based on H.W. Smyth's Loeb Classical Library text.,1953.0,4.01,171.0,688.0,"Oresteia: Agamemnon, The Libation Bearers, The Eumenides",9780226307787 A brief discussion of the life of Aeschylus and the structure of early tragedy accompanies a translation of the three plays based on H.W. Smyth's Loeb Classical Library text.,Nonfiction,0.0029834189917892218,0.0020531779155135155,0.0020790325943380594,0.00715796509757638,0.03444652259349823,0.0010808160295709968,0.0026324850041419268,0.0016974200261756778,0.001449989271350205,0.004236249718815088,0.004685719031840563,0.0031061305198818445,0.0013267523609101772,0.003701364155858755,0.0025596360210329294,0.0009348895982839167,0.0006379745318554342,0.0026198159903287888,0.0015697476919740438,0.000689620734192431,0.002515957923606038,0.0005625453195534647,0.019438525661826134,0.0005872887559235096,0.00048757679178379476,0.0030114511027932167,0.0019850386306643486,0.9631784558296204
9780226307800,0226307808,Euripides I,Euripides,Greek drama (Tragedy),http://books.google.com/books/content?id=ZRt5IxCHhfoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Table of Contents: Alcestis / translated by Richmond Lattimore -- The Medea / translated by Rex Warner -- The Heracleidae / translated by Ralph Gladstone -- Hippolytus / translated by David Grene.,1955.0,4.03,221.0,4482.0,Euripides I: Alcestis; The Medea; The Heracleidae; Hippolytus,9780226307800 Table of Contents: Alcestis / translated by Richmond Lattimore -- The Medea / translated by Rex Warner -- The Heracleidae / translated by Ralph Gladstone -- Hippolytus / translated by David Grene.,Nonfiction,0.004112867638468742,0.002148618921637535,0.002020722022280097,0.006299514789134264,0.01565958373248577,0.0010424084030091763,0.002482813782989979,0.001275775721296668,0.0011612013913691044,0.004018607549369335,0.003861411474645138,0.0025482713244855404,0.0007915972382761538,0.0017107183812186122,0.0016686876770108938,0.0012195708695799112,0.0005139157874509692,0.001650620368309319,0.0012714129406958818,0.0003801210841629654,0.0022143248934298754,0.0004028887196909636,0.007405684795230627,0.00040176245965994895,0.0004725725739262998,0.002816850086674094,0.0009381647105328739,0.9680956602096558
9780226307947,0226307948,Aeschylus: The suppliant maidens,Aeschylus;David Grene,Drama,http://books.google.com/books/content?id=gJCNNZE8INQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In nine paperback volumes, the Grene and Lattimore editions offer the most comprehensive selection of the Greek tragedies available in English. Over the years these authoritative, critically acclaimed editions have been the preferred choice of over three million readers for personal libraries and individual study as well as for classroom use.",1991.0,4.1,188.0,382.0,"Aeschylus: The suppliant maidens: The Suppliant Maidens, The Persians, Seven Against Thebes and Prometheus Bound","9780226307947 In nine paperback volumes, the Grene and Lattimore editions offer the most comprehensive selection of the Greek tragedies available in English. Over the years these authoritative, critically acclaimed editions have been the preferred choice of over three million readers for personal libraries and individual study as well as for classroom use.",Fiction,0.5914112329483032,0.0009989143582060933,0.001023589982651174,0.00526761170476675,0.3839048147201538,0.0031619486398994923,0.0016429495299234986,0.0011803579982370138,0.0015966052887961268,0.003305053571239114,0.009573355317115784,0.0010501181241124868,0.0003384469309821725,0.0031617411877959967,0.000771230785176158,0.011214271187782288,0.0003027802158612758,0.0022233878262341022,0.0033701469656080008,0.0002806491975206882,0.011471153236925602,0.0060345265083014965,0.020336024463176727,0.001388933276757598,0.0003676494234241545,0.0011486667208373547,0.0011099397670477629,0.8903670907020569
9780226321325,0226321320,"Billy Budd, Sailor",Herman Melville,Fiction,http://books.google.com/books/content?id=LMC-GqItKwkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Definitive text of Billy Budd, Sailor, is presented with extensive notes and commentary enabling the reader to trace the genesis and growth of Melville's masterpiece",1962.0,3.11,230.0,219.0,"Billy Budd, Sailor","9780226321325 Definitive text of Billy Budd, Sailor, is presented with extensive notes and commentary enabling the reader to trace the genesis and growth of Melville's masterpiece",Fiction,0.04103073477745056,0.0012899215798825026,0.0007103676907718182,0.004238607827574015,0.06634555757045746,0.000678158481605351,0.0012661241926252842,0.0006869654753245413,0.0009243011008948088,0.003541483310982585,0.0031888645607978106,0.0012836360838264227,0.0003925227210856974,0.00277389632537961,0.0008140990394167602,0.001203252119012177,0.00029757266747765243,0.002446516649797559,0.0013702302239835262,0.00025444297352805734,0.0033704256638884544,0.0011484031565487385,0.02265646681189537,0.0007966150296851993,0.0002168182109016925,0.0011709884274750948,0.0012825961457565427,0.8970363736152649
9780226323985,0226323986,Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,Religion,http://books.google.com/books/content?id=iRwMQVdZegAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Cuneiform records made some three thousand years ago are the basis for this essay on the ideas of death and the afterlife and the story of the flood which were current among the ancient peoples of the Tigro-Euphrates Valley. With the same careful scholarship shown in his previous volume, The Babylonian Genesis, Heidel interprets the famous Gilgamesh Epic and other related Babylonian and Assyrian documents. He compares them with corresponding portions of the Old Testament in order to determine the inherent historical relationship of Hebrew and Mesopotamian ideas.",1949.0,3.97,280.0,57.0,Gilgamesh Epic and Old Testament Parallels,"9780226323985 Cuneiform records made some three thousand years ago are the basis for this essay on the ideas of death and the afterlife and the story of the flood which were current among the ancient peoples of the Tigro-Euphrates Valley. With the same careful scholarship shown in his previous volume, The Babylonian Genesis, Heidel interprets the famous Gilgamesh Epic and other related Babylonian and Assyrian documents. He compares them with corresponding portions of the Old Testament in order to determine the inherent historical relationship of Hebrew and Mesopotamian ideas.",Nonfiction,0.04241643473505974,0.001272034365683794,0.0011847865534946322,0.007767314091324806,0.20333203673362732,0.0009734226623550057,0.012956085614860058,0.001394954277202487,0.0009123837808147073,0.005384429823607206,0.011559859849512577,0.0015922383172437549,0.0006588010000996292,0.0008671398973092437,0.0007886355742812157,0.0027081784792244434,0.00031984178349375725,0.0009945323690772057,0.0011281317565590143,0.0004050628049299121,0.0056760781444609165,0.0008735166629776359,0.11012636125087738,0.0007900575292296708,0.00043268504668958485,0.0016119740903377533,0.0011844305554404855,0.9506447315216064
9780226329659,0226329658,Works of Hesiod and the Homeric Hymns,Hesiod,Poetry,http://books.google.com/books/content?id=h4JiAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Winner of the 2005 Harold Morton Landon Translation Award from the Academy of American Poets. In Works of Hesiod and the Homeric Hymns, highly acclaimed poet and translator Daryl Hine brings to life the words of Hesiod and the world of Archaic Greece. While most available versions of these early Greek writings are rendered in prose, Hine's illuminating translations represent these early classics as they originally appeared, in verse. Since prose was not invented as a literary medium until well after Hesiod's time, presenting these works as poems more closely approximates not only the mechanics but also the melody of the originals. This volume includes Hesiod's Works and Days and Theogony, two of the oldest non-Homeric poems to survive from antiquity. Works and Days is in part a farmer's almanac—filled with cautionary tales and advice for managing harvests and maintaining a good work ethic—and Theogony is the earliest comprehensive account of classical mythology—including the names and genealogies of the gods (and giants and monsters) of Olympus, the sea, and the underworld. Hine brings out Hesiod's unmistakable personality; Hesiod's tales of his escapades and his gritty and persuasive voice not only give us a sense of the author's own character but also offer up a rare glimpse of the everyday life of ordinary people in the eighth century BCE. In contrast, the Homeric Hymns are more distant in that they depict aristocratic life in a polished tone that reveals nothing of the narrators' personalities. These hymns (so named because they address the deities in short invocations at the beginning and end of each) are some of the earliest examples of epyllia, or short stories in the epic manner in Greek. This volume unites Hine's skillful translations of the Works of Hesiod and the Homeric Hymns—along with Hine's rendering of the mock-Homeric epic The Battle of the Frogs and the Mice—in a stunning pairing of these masterful classics.",2005.0,3.72,230.0,32.0,Works of Hesiod and the Homeric Hymns,"9780226329659 Winner of the 2005 Harold Morton Landon Translation Award from the Academy of American Poets. In Works of Hesiod and the Homeric Hymns, highly acclaimed poet and translator Daryl Hine brings to life the words of Hesiod and the world of Archaic Greece. While most available versions of these early Greek writings are rendered in prose, Hine's illuminating translations represent these early classics as they originally appeared, in verse. Since prose was not invented as a literary medium until well after Hesiod's time, presenting these works as poems more closely approximates not only the mechanics but also the melody of the originals. This volume includes Hesiod's Works and Days and Theogony, two of the oldest non-Homeric poems to survive from antiquity. Works and Days is in part a farmer's almanac—filled with cautionary tales and advice for managing harvests and maintaining a good work ethic—and Theogony is the earliest comprehensive account of classical mythology—including the names and genealogies of the gods (and giants and monsters) of Olympus, the sea, and the underworld. Hine brings out Hesiod's unmistakable personality; Hesiod's tales of his escapades and his gritty and persuasive voice not only give us a sense of the author's own character but also offer up a rare glimpse of the everyday life of ordinary people in the eighth century BCE. In contrast, the Homeric Hymns are more distant in that they depict aristocratic life in a polished tone that reveals nothing of the narrators' personalities. These hymns (so named because they address the deities in short invocations at the beginning and end of each) are some of the earliest examples of epyllia, or short stories in the epic manner in Greek. This volume unites Hine's skillful translations of the Works of Hesiod and the Homeric Hymns—along with Hine's rendering of the mock-Homeric epic The Battle of the Frogs and the Mice—in a stunning pairing of these masterful classics.",Fiction,0.8429737687110901,0.0015748828882351518,0.0014480946119874716,0.014454609714448452,0.19718492031097412,0.0021208934485912323,0.011566617526113987,0.0012144279899075627,0.0026369483675807714,0.011644978076219559,0.041330114006996155,0.00281242816708982,0.0008514162036590278,0.013909321278333664,0.0010787977371364832,0.006781748961657286,0.0006888341740705073,0.008614683523774147,0.003246227279305458,0.0004168680461589247,0.00835584569722414,0.014648634940385818,0.1064770519733429,0.0025728153996169567,0.000641006336081773,0.0024031263310462236,0.002526263240724802,0.901007890701294
9780226424156,0226424154,The Collaborator,Alice Kaplan,History,http://books.google.com/books/content?id=wyNhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On February 6, 1945, Robert Brasillach was executed for treason by a French firing squad. He was a writer of some distinction—a prolific novelist and a keen literary critic. He was also a dedicated anti-Semite, an acerbic opponent of French democracy, and editor in chief of the fascist weekly Je Suis Partout, in whose pages he regularly printed wartime denunciations of Jews and resistance activists. Was Brasillach in fact guilty of treason? Was he condemned for his denunciations of the resistance, or singled out as a suspected homosexual? Was it right that he was executed when others, who were directly responsible for the murder of thousands, were set free? Kaplan's meticulous reconstruction of Brasillach's life and trial skirts none of these ethical subtleties: a detective story, a cautionary tale, and a meditation on the disturbing workings of justice and memory, The Collaborator will stand as the definitive account of Brasillach's crime and punishment. A National Book Award Finalist A National Book Critics Circle Award Finalist ""A well-researched and vivid account.""—John Weightman, New York Review of Books ""A gripping reconstruction of [Brasillach's] trial.""—The New Yorker ""Readers of this disturbing book will want to find moral touchstones of their own. They're going to need them. This is one of the few works on Nazism that forces us to experience how complex the situation really was, and answers won't come easily.""—Daniel Blue, San Francisco Chronicle Book Review ""The Collaborator is one of the best-written, most absorbing pieces of literary history in years.""—David A. Bell, New York Times Book Review ""Alice Kaplan's clear-headed study of the case of Robert Brasillach in France has a good deal of current-day relevance. . . . Kaplan's fine book . . . shows that the passage of time illuminates different understandings, and she leaves it to us to reflect on which understanding is better.""—Richard Bernstein, The New York Times",2001.0,3.84,308.0,67.0,The Collaborator: The Trial and Execution of Robert Brasillach,"9780226424156 On February 6, 1945, Robert Brasillach was executed for treason by a French firing squad. He was a writer of some distinction—a prolific novelist and a keen literary critic. He was also a dedicated anti-Semite, an acerbic opponent of French democracy, and editor in chief of the fascist weekly Je Suis Partout, in whose pages he regularly printed wartime denunciations of Jews and resistance activists. Was Brasillach in fact guilty of treason? Was he condemned for his denunciations of the resistance, or singled out as a suspected homosexual? Was it right that he was executed when others, who were directly responsible for the murder of thousands, were set free? Kaplan's meticulous reconstruction of Brasillach's life and trial skirts none of these ethical subtleties: a detective story, a cautionary tale, and a meditation on the disturbing workings of justice and memory, The Collaborator will stand as the definitive account of Brasillach's crime and punishment. A National Book Award Finalist A National Book Critics Circle Award Finalist ""A well-researched and vivid account.""—John Weightman, New York Review of Books ""A gripping reconstruction of [Brasillach's] trial.""—The New Yorker ""Readers of this disturbing book will want to find moral touchstones of their own. They're going to need them. This is one of the few works on Nazism that forces us to experience how complex the situation really was, and answers won't come easily.""—Daniel Blue, San Francisco Chronicle Book Review ""The Collaborator is one of the best-written, most absorbing pieces of literary history in years.""—David A. Bell, New York Times Book Review ""Alice Kaplan's clear-headed study of the case of Robert Brasillach in France has a good deal of current-day relevance. . . . Kaplan's fine book . . . shows that the passage of time illuminates different understandings, and she leaves it to us to reflect on which understanding is better.""—Richard Bernstein, The New York Times",Nonfiction,0.8181557059288025,0.006415439769625664,0.008835658431053162,0.02738071233034134,0.28954946994781494,0.0026729386299848557,0.3605257272720337,0.5786153078079224,0.003992272540926933,0.08862213790416718,0.059556618332862854,0.0127514423802495,0.007016537711024284,0.006988822016865015,0.03359157592058182,0.008131936192512512,0.014118662104010582,0.011232616379857063,0.002671820344403386,0.0037862362805753946,0.019765056669712067,0.008793515153229237,0.23514315485954285,0.004327918868511915,0.0030140222515910864,0.14668774604797363,0.0059000421315431595,0.969255268573761
9780226443225,0226443221,Heat Wave,Eric Klinenberg,History,http://books.google.com/books/content?id=r22xueipNegC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Why heat waves are such a quiet menace and how social conditions contributed to more than 700 deaths during a week-long wave of unprecedented heat and humidity in Chicago in 1995 are the focus of ""Heat Wave"" written by sociologist Klinenberg. Illustrations. Maps.",2003.0,3.84,320.0,674.0,Heat Wave: A Social Autopsy of Disaster in Chicago,"9780226443225 Why heat waves are such a quiet menace and how social conditions contributed to more than 700 deaths during a week-long wave of unprecedented heat and humidity in Chicago in 1995 are the focus of ""Heat Wave"" written by sociologist Klinenberg. Illustrations. Maps.",Nonfiction,0.004081960767507553,0.0023862977977842093,0.0045325481332838535,0.03379449248313904,0.025310611352324486,0.0018724440596997738,0.25105834007263184,0.31273844838142395,0.0016211315523833036,0.022936733439564705,0.009254594333469868,0.005112351384013891,0.0038751366082578897,0.0037272467743605375,0.014472709968686104,0.0012435083044692874,0.0015911486698314548,0.002099862787872553,0.0012488674838095903,0.006294445600360632,0.004159385338425636,0.0005291225970722735,0.06530942767858505,0.0005331239080987871,0.0008141265134327114,0.01449174527078867,0.013117288239300251,0.9660996198654175
9780226500621,0226500624,Young Men and Fire,Norman Maclean,Biography & Autobiography,http://books.google.com/books/content?id=7Gq8a7ZfA6YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A witness to the Montana Mann Gulch fire of 1949 explores the mysteries of the tragedy, with eyewitness accounts, new evidence, and research from fire scientists",1993.0,4.07,301.0,4148.0,Young Men and Fire,"9780226500621 A witness to the Montana Mann Gulch fire of 1949 explores the mysteries of the tragedy, with eyewitness accounts, new evidence, and research from fire scientists",Nonfiction,0.004770834464579821,0.0008451741305179894,0.0008286983938887715,0.003450889140367508,0.039097025990486145,0.001263882382772863,0.14844392240047455,0.21347618103027344,0.001473436364904046,0.003301069373264909,0.002333264797925949,0.000871045223902911,0.0007388484664261341,0.006529996637254953,0.0023891886230558157,0.0004981561214663088,0.0005916494992561638,0.00146014045458287,0.001341231632977724,0.0015033157542347908,0.003973211161792278,0.00022879097377881408,0.020904086530208588,0.0005297306342981756,0.0005834441399201751,0.0029737993609160185,0.012280642054975033,0.6718135476112366
9780226675763,0226675769,"Antitrust Law, Second Edition",Richard A. Posner,Law,http://books.google.com/books/content?id=wvkymAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When it was first published a quarter of a century ago, Richard Posner's exposition and defense of an economic approach to antitrust law was a jeremiad against the intellectual disarray that then characterized the field. As other perspectives on antitrust law have fallen away, Posner's book has played a major role in transforming the field of antitrust law into a body of economically rational principles largely in accord with the ideas set forth in the first edition. Today's antitrust professionals may disagree on specific practices and rules, but most litigators, prosecutors, judges, and scholars agree that the primary goal of antitrust laws should be to promote economic welfare, and that economic theory should be used to determine how well business practices conform to that goal. In this thoroughly revised edition, Posner explains the economic approach to new generations of lawyers and students. He updates and amplifies his approach as it applies to the developments, both legal and economic, in the antitrust field since 1976. The ""new economy,"" for example, has presented a host of difficult antitrust questions, and in an entirely new chapter, Posner explains how the economic approach can be applied to new industries such as software manufacturers, Internet service providers, and those that provide communications equipment and services. ""The antitrust laws are here to stay,"" Posner writes, ""and the practical question is how to administer them better-more rationally, more accurately, more expeditiously, more efficiently."" This fully revised classic will continue to be the standard work in the field.",2001.0,4.0,304.0,33.0,"Antitrust Law, Second Edition","9780226675763 When it was first published a quarter of a century ago, Richard Posner's exposition and defense of an economic approach to antitrust law was a jeremiad against the intellectual disarray that then characterized the field. As other perspectives on antitrust law have fallen away, Posner's book has played a major role in transforming the field of antitrust law into a body of economically rational principles largely in accord with the ideas set forth in the first edition. Today's antitrust professionals may disagree on specific practices and rules, but most litigators, prosecutors, judges, and scholars agree that the primary goal of antitrust laws should be to promote economic welfare, and that economic theory should be used to determine how well business practices conform to that goal. In this thoroughly revised edition, Posner explains the economic approach to new generations of lawyers and students. He updates and amplifies his approach as it applies to the developments, both legal and economic, in the antitrust field since 1976. The ""new economy,"" for example, has presented a host of difficult antitrust questions, and in an entirely new chapter, Posner explains how the economic approach can be applied to new industries such as software manufacturers, Internet service providers, and those that provide communications equipment and services. ""The antitrust laws are here to stay,"" Posner writes, ""and the practical question is how to administer them better-more rationally, more accurately, more expeditiously, more efficiently."" This fully revised classic will continue to be the standard work in the field.",Nonfiction,0.04797600209712982,0.0012901532463729382,0.0008584726601839066,0.009659609757363796,0.5523584485054016,0.004010278265923262,0.03621721267700195,0.015273629687726498,0.008444360457360744,0.011590296402573586,0.02362297847867012,0.0013582510873675346,0.0010923685040324926,0.0016457275487482548,0.001164932269603014,0.0039191157557070255,0.0004577738291118294,0.0015999296447262168,0.003586448961868882,0.0007543556857854128,0.05306776612997055,0.001996071543544531,0.11045295745134354,0.0022794129326939583,0.0006886779447086155,0.0027966920752078295,0.0011564696906134486,0.8665949702262878
9780226677149,0226677141,A Dance to the Music of Time,Anthony Powell,Fiction,http://books.google.com/books/content?id=PhGCnG7pbtkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"""Movement 2. The rumble of distant events in Germany and Spain presages the storm of WWII. In England, even as the whirl of marriages and adulteries, fashions and frivolities, personal triumphs and failures gathers speed, men and women find themselves on the brink of fateful choices.",1995.0,3.95,718.0,3680.0,A Dance to the Music of Time: First Movement,"9780226677149 ""Movement 2. The rumble of distant events in Germany and Spain presages the storm of WWII. In England, even as the whirl of marriages and adulteries, fashions and frivolities, personal triumphs and failures gathers speed, men and women find themselves on the brink of fateful choices.",Fiction,0.007507119793444872,0.003005778882652521,0.003165860427543521,0.00623108446598053,0.13739190995693207,0.0047742100432515144,0.014747155830264091,0.002521973568946123,0.0027638631872832775,0.012114855460822582,0.004214711487293243,0.0020317467860877514,0.0012983944034203887,0.007023651618510485,0.009135054424405098,0.0010345150949433446,0.0011123324511572719,0.007400729693472385,0.001454932033084333,0.002917576115578413,0.03954777121543884,0.0019903811626136303,0.16984841227531433,0.0028450393583625555,0.001760329818353057,0.007155647501349449,0.0027666548267006874,0.9698207378387451
